station,latitude,longitude,date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,relative_humidity_2m_mean,relative_humidity_2m_min,relative_humidity_2m_max,precipitation_sum,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_mean,surface_pressure_mean,cloud_cover_mean,shortwave_radiation_sum,shortwave_radiation_mean
"Powai, Mumbai - MPCB",19.1176,72.906,2026-06-21,31.191666666666666,28.9,34.3,62.458333333333336,48,72,0.6000000000000001,7.070833333333333,12.4,261.0833333333333,1002.4041666666667,58.708333333333336,5247.0,218.625
"Powai, Mumbai - MPCB",19.1176,72.906,2026-06-22,29.458333333333332,24.8,32.9,74.75,58,98,10.4,8.049999999999999,11.6,202.79166666666666,1001.775,47.875,6032.0,251.33333333333334
"Powai, Mumbai - MPCB",19.1176,72.906,2026-06-23,25.974999999999998,25.3,26.9,93.625,87,99,42.5,6.3125,8.6,180.08333333333334,1000.9416666666666,95.91666666666667,1883.0,78.45833333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-03,26.641666666666666,26.1,27.2,91.75,90,94,18.6,14.112499999999999,19.7,214.04166666666666,1002.625,99.25,1562.0,65.08333333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-04,27.1375,26.4,27.8,89.91666666666667,88,93,18.2,17.408333333333335,20.9,227.875,1002.1916666666666,98.0,2063.0,85.95833333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-05,26.90416666666667,26.2,27.9,90.33333333333333,85,94,16.0,20.45,27.0,231.5,1000.9458333333333,99.16666666666667,3003.0,125.125
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-06,26.616666666666664,25.8,27.3,90.125,85,93,16.8,22.34583333333333,26.6,228.83333333333334,1000.5166666666668,99.54166666666667,2175.0,90.625
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-07,26.916666666666668,25.9,28.1,90.29166666666667,87,93,19.6,21.554166666666664,25.6,230.16666666666666,1001.3208333333333,99.20833333333333,1966.0,81.91666666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-08,26.866666666666664,25.8,27.9,90.75,86,95,12.9,21.0,24.8,220.5,1002.6625,98.16666666666667,3090.0,128.75
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-09,27.05,26.0,28.3,89.41666666666667,83,93,10.0,22.683333333333334,28.0,218.08333333333334,1002.0333333333333,88.5,4159.0,173.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-10,26.608333333333334,25.9,27.8,90.5,83,94,24.8,20.483333333333334,26.3,226.79166666666666,1002.3958333333334,91.45833333333333,3671.0,152.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-11,26.8125,26.0,27.7,88.91666666666667,86,93,12.7,22.358333333333334,26.0,227.20833333333334,1004.5041666666666,98.95833333333333,2373.0,98.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-12,26.895833333333332,25.9,28.2,89.75,85,93,6.2,20.458333333333332,27.5,206.125,1005.6458333333334,97.58333333333333,3707.0,154.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-13,26.854166666666668,25.6,28.4,90.16666666666667,85,94,5.6,17.766666666666666,21.3,210.70833333333334,1006.6208333333334,92.41666666666667,4322.0,180.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-14,27.229166666666668,26.1,28.6,89.04166666666667,83,94,4.7,17.229166666666668,21.5,234.95833333333334,1005.9708333333333,68.16666666666667,4726.0,196.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-15,27.679166666666664,26.3,29.5,85.41666666666667,78,92,3.0,19.333333333333332,23.8,235.75,1004.6374999999999,49.291666666666664,5963.0,248.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-16,26.983333333333334,25.9,28.4,89.45833333333333,86,93,5.4,15.691666666666668,18.4,222.04166666666666,1005.475,63.833333333333336,4585.0,191.04166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-17,26.983333333333334,25.8,28.1,89.04166666666667,84,93,5.3,12.6,16.4,230.41666666666666,1005.4958333333334,60.166666666666664,4323.0,180.125
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-18,27.291666666666668,25.9,28.6,87.91666666666667,82,92,3.0,11.554166666666667,16.8,231.83333333333334,1003.9,53.5,5237.0,218.20833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-19,27.604166666666668,26.1,29.2,87.16666666666667,80,91,1.5,8.079166666666667,12.6,240.79166666666666,1002.1666666666666,75.5,5435.0,226.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-20,27.650000000000002,26.6,29.0,88.79166666666667,80,96,15.8,5.1000000000000005,11.9,258.0833333333333,1001.3458333333333,96.625,3835.0,159.79166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-21,27.258333333333336,26.1,28.8,89.79166666666667,85,95,26.7,6.9875,13.9,220.91666666666666,1000.1166666666667,84.83333333333333,3617.0,150.70833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-22,27.758333333333336,25.6,30.1,88.0,78,95,4.2,9.233333333333333,17.1,176.875,999.2458333333334,56.791666666666664,5483.0,228.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-23,27.579166666666666,26.2,29.2,88.5,80,93,11.0,15.595833333333333,27.5,208.54166666666666,1000.0041666666666,79.75,3978.0,165.75
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-24,26.825,26.3,27.6,91.375,88,94,112.3,18.791666666666668,29.7,252.375,1002.0875,97.83333333333333,1312.0,54.666666666666664
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-25,27.104166666666668,26.5,27.9,89.875,86,93,18.3,17.712500000000002,22.6,246.08333333333334,1004.9125,99.83333333333333,2544.0,106.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-26,26.787499999999998,26.2,27.5,88.70833333333333,84,91,17.7,21.275000000000002,24.8,248.58333333333334,1004.1625,99.41666666666667,2379.0,99.125
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-27,26.462500000000002,26.0,27.9,89.41666666666667,83,93,31.2,23.2375,28.0,254.08333333333334,1003.9,98.375,1700.0,70.83333333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-28,27.108333333333334,26.0,28.0,86.58333333333333,81,93,7.9,22.28333333333333,26.6,257.4583333333333,1003.8333333333334,99.79166666666667,2542.0,105.91666666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-29,26.25,25.8,26.8,90.25,86,93,28.5,23.1375,30.1,258.0416666666667,1003.1916666666666,99.83333333333333,1512.0,63.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-30,26.145833333333332,25.7,26.8,90.08333333333333,86,94,61.800000000000004,26.458333333333332,29.3,254.5,1003.9375,99.91666666666667,901.0,37.541666666666664
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-07-31,26.520833333333332,25.9,27.2,88.83333333333333,84,93,26.7,24.666666666666668,29.2,254.125,1004.9875000000001,100.0,1332.0,55.5
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-01,27.0,26.2,27.8,85.79166666666667,81,90,14.700000000000001,25.516666666666666,28.7,252.75,1004.4041666666667,94.83333333333333,2299.0,95.79166666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-02,26.629166666666666,25.7,28.1,89.125,80,93,27.5,26.616666666666664,33.4,244.625,1003.2333333333332,92.70833333333333,3858.0,160.75
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-03,26.0625,25.7,26.5,91.41666666666667,88,94,97.9,27.65416666666667,33.0,245.5,1002.3083333333334,100.0,1343.0,55.958333333333336
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-04,26.4375,26.0,27.1,89.75,87,93,129.2,28.84583333333333,39.0,265.2083333333333,1001.7624999999999,100.0,1056.0,44.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-05,26.358333333333334,25.9,26.9,91.08333333333333,88,93,39.800000000000004,24.833333333333332,28.5,261.0833333333333,1001.5416666666666,99.75,1203.0,50.125
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-06,26.59166666666667,25.9,27.5,90.29166666666667,86,93,27.3,24.47083333333333,27.4,251.875,1001.5500000000001,99.54166666666667,3019.0,125.79166666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-07,27.083333333333332,26.2,28.4,87.125,80,92,12.5,27.275000000000002,33.8,256.75,1000.4166666666666,98.66666666666667,3434.0,143.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-08,27.075,26.1,27.8,87.0,84,91,11.0,29.895833333333332,33.7,259.2083333333333,999.0124999999999,100.0,1377.0,57.375
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-09,27.1875,26.5,28.0,86.45833333333333,82,91,10.0,34.275,38.9,251.54166666666666,998.9958333333334,100.0,1662.0,69.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-10,27.370833333333334,26.4,28.2,83.25,80,89,7.5,34.583333333333336,40.5,236.70833333333334,1000.4375,92.04166666666667,4159.0,173.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-11,26.8,25.7,27.7,86.79166666666667,79,93,10.3,25.287499999999998,34.1,232.29166666666666,1002.9708333333333,62.5,3910.0,162.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-12,26.920833333333334,25.7,28.2,87.08333333333333,82,91,4.1,17.162499999999998,22.0,239.875,1004.1708333333332,77.45833333333333,4928.0,205.33333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-13,27.045833333333334,25.8,28.2,87.54166666666667,84,92,3.1,14.729166666666666,19.2,240.45833333333334,1004.2166666666667,89.29166666666667,4592.0,191.33333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-14,26.808333333333334,26.1,27.9,89.0,86,93,5.7,14.704166666666666,18.7,235.91666666666666,1005.0458333333332,99.08333333333333,3430.0,142.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-15,26.77916666666667,25.6,27.7,88.5,84,93,7.8,18.204166666666666,21.9,236.66666666666666,1005.8375,99.91666666666667,4254.0,177.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-16,26.891666666666666,25.6,28.6,87.375,80,93,6.6,19.208333333333332,24.3,234.41666666666666,1005.2666666666668,80.5,5134.0,213.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-17,27.141666666666666,26.0,28.4,85.0,79,90,3.0,17.883333333333333,21.7,225.54166666666666,1005.0749999999999,61.541666666666664,5742.0,239.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-18,26.97083333333333,25.8,28.5,86.125,80,90,2.8000000000000003,13.049999999999999,17.1,226.66666666666666,1006.7541666666666,68.16666666666667,5310.0,221.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-19,26.900000000000002,25.6,28.2,87.33333333333333,81,92,3.6,9.945833333333333,15.1,235.20833333333334,1007.7041666666668,40.791666666666664,5134.0,213.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-20,27.045833333333334,25.6,28.5,86.79166666666667,79,93,2.6,8.125,15.9,265.625,1007.7333333333332,64.20833333333333,5783.0,240.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-21,26.620833333333334,25.8,27.5,89.5,86,92,4.0,9.533333333333333,14.8,267.8333333333333,1007.1,74.41666666666667,4802.0,200.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-22,26.483333333333334,25.6,27.5,89.20833333333333,84,91,3.6,9.629166666666666,15.1,265.375,1006.4083333333333,68.58333333333333,5142.0,214.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-23,26.454166666666666,25.1,27.8,88.45833333333333,83,93,3.5,9.529166666666667,15.5,236.0,1006.4041666666667,86.95833333333333,5290.0,220.41666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-24,26.3125,25.0,27.4,89.20833333333333,84,93,7.0,11.241666666666667,13.8,212.875,1005.9958333333334,89.625,4711.0,196.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-25,26.337500000000002,25.0,27.6,87.375,78,93,5.2,10.416666666666666,14.2,217.08333333333334,1004.9458333333333,89.5,4941.0,205.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-26,26.6125,25.2,28.0,86.70833333333333,82,93,3.6,11.320833333333333,18.6,221.04166666666666,1004.6583333333333,88.375,4991.0,207.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-27,26.320833333333336,25.5,27.2,88.66666666666667,86,93,4.4,14.145833333333334,18.4,206.54166666666666,1003.6625,72.16666666666667,3466.0,144.41666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-28,26.583333333333332,25.4,27.9,88.54166666666667,82,93,6.3,15.258333333333333,21.9,195.83333333333334,1003.7541666666666,55.25,4836.0,201.5
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-29,26.958333333333332,25.4,28.5,88.41666666666667,83,93,6.3,12.670833333333334,19.8,195.33333333333334,1004.2208333333333,69.20833333333333,5192.0,216.33333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-30,26.849999999999998,25.7,28.1,89.875,83,94,9.2,10.770833333333334,14.5,213.58333333333334,1002.8666666666667,91.5,4536.0,189.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-08-31,26.683333333333334,26.0,27.7,89.79166666666667,85,94,14.5,14.262500000000001,17.9,219.95833333333334,1001.5666666666666,94.41666666666667,3388.0,141.16666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-01,26.900000000000002,25.7,27.8,88.75,85,94,14.6,16.604166666666668,20.0,217.16666666666666,1002.3833333333333,93.79166666666667,2711.0,112.95833333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-02,26.95,26.0,27.6,89.29166666666667,84,93,8.2,16.095833333333335,19.1,218.91666666666666,1003.8416666666667,76.25,4431.0,184.625
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-03,26.445833333333336,25.7,27.5,90.75,85,94,21.5,14.366666666666667,19.6,226.95833333333334,1003.3833333333333,95.25,3910.0,162.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-04,26.170833333333334,25.6,26.8,91.66666666666667,89,95,112.2,16.6125,24.5,255.95833333333334,1001.5708333333333,99.875,622.0,25.916666666666668
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-05,26.53333333333333,25.6,27.5,90.70833333333333,86,94,22.3,18.054166666666667,24.2,247.45833333333334,1000.7083333333334,99.83333333333333,2477.0,103.20833333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-06,26.695833333333336,26.1,27.7,90.08333333333333,84,93,22.6,20.466666666666665,24.1,232.16666666666666,1001.1291666666666,94.79166666666667,2955.0,123.125
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-07,26.683333333333334,25.9,27.5,90.16666666666667,85,94,21.6,21.191666666666666,25.0,224.91666666666666,1001.4250000000001,97.66666666666667,3113.0,129.70833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-08,26.508333333333336,26.0,27.4,90.0,88,93,33.5,20.516666666666666,25.7,232.875,1002.8874999999999,98.58333333333333,1658.0,69.08333333333333
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-09,26.891666666666666,26.0,28.1,89.66666666666667,85,93,15.4,19.875,24.3,240.08333333333334,1003.0333333333333,99.125,3160.0,131.66666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-10,26.691666666666666,25.9,27.7,90.41666666666667,84,94,10.9,16.5375,23.0,236.625,1003.2041666666668,98.95833333333333,3007.0,125.29166666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-11,26.72083333333333,25.8,27.5,89.58333333333333,86,94,7.8,15.120833333333332,19.0,232.125,1005.8125,98.54166666666667,3289.0,137.04166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-12,26.295833333333334,25.8,27.0,90.20833333333333,87,93,10.4,16.170833333333334,19.2,237.25,1007.3666666666667,99.79166666666667,1726.0,71.91666666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-13,26.041666666666668,25.3,27.1,91.20833333333333,87,93,25.8,15.225,19.3,248.95833333333334,1007.6791666666667,99.91666666666667,1855.0,77.29166666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-14,26.483333333333334,25.4,27.4,89.95833333333333,86,93,12.8,13.554166666666667,17.3,264.1666666666667,1007.3416666666667,97.08333333333333,3354.0,139.75
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-15,26.508333333333336,25.3,27.4,88.79166666666667,85,94,9.0,10.945833333333333,17.7,276.5833333333333,1007.9458333333333,82.75,4181.0,174.20833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-16,26.916666666666668,25.5,27.8,87.95833333333333,84,92,5.1,13.470833333333333,18.4,280.9583333333333,1006.8666666666667,86.125,3975.0,165.625
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-17,27.233333333333334,25.9,28.3,86.04166666666667,81,93,4.5,11.583333333333334,17.5,299.125,1005.9,88.625,4413.0,183.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-18,27.075,26.3,28.3,89.5,83,94,7.6000000000000005,8.833333333333334,17.3,309.7083333333333,1005.9833333333332,97.33333333333333,3142.0,130.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-19,26.304166666666664,24.6,29.1,90.75,76,96,33.7,7.8374999999999995,12.3,107.66666666666667,1004.6458333333334,96.08333333333333,2868.0,119.5
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-20,26.679166666666664,25.2,28.7,87.83333333333333,78,93,4.0,18.425,25.9,154.375,1004.2416666666667,88.875,4525.0,188.54166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-21,27.0,25.4,28.4,86.0,78,92,13.2,21.991666666666664,31.6,154.875,1003.8833333333333,77.95833333333333,4693.0,195.54166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-22,27.1875,25.8,28.9,85.58333333333333,80,91,1.2,18.279166666666665,26.5,167.25,1005.6916666666666,55.833333333333336,5650.0,235.41666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-23,27.241666666666664,25.7,29.2,87.5,78,95,0.9,8.995833333333334,15.4,172.83333333333334,1007.5958333333333,55.833333333333336,5688.0,237.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-24,27.1875,24.9,28.9,89.41666666666667,79,97,0.9,9.1,19.6,240.20833333333334,1007.0333333333333,91.95833333333333,4394.0,183.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-25,26.758333333333336,25.1,29.2,90.83333333333333,81,97,15.6,7.7875000000000005,13.8,153.70833333333334,1006.1916666666666,98.66666666666667,2884.0,120.16666666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-26,26.675,25.6,28.7,90.0,82,96,29.1,10.166666666666666,20.8,160.41666666666666,1007.2916666666666,98.04166666666667,3429.0,142.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-27,26.375,25.3,28.0,88.70833333333333,80,93,23.6,21.070833333333333,26.3,183.125,1010.3791666666666,97.70833333333333,3645.0,151.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-28,26.6125,25.3,28.4,87.54166666666667,80,93,4.8,19.158333333333335,24.2,188.20833333333334,1010.0166666666668,70.75,5110.0,212.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-29,26.695833333333336,25.4,28.5,88.33333333333333,82,93,6.2,17.608333333333334,24.6,195.33333333333334,1010.4166666666666,99.25,4728.0,197.0
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-09-30,26.679166666666664,25.6,27.9,89.58333333333333,82,93,6.6000000000000005,12.775,17.1,204.16666666666666,1010.0500000000001,96.0,4154.0,173.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-01,27.087500000000002,25.9,28.6,86.20833333333333,80,91,2.5,8.391666666666667,15.5,242.875,1010.2416666666667,92.91666666666667,4615.0,192.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-02,27.0125,24.9,28.9,85.20833333333333,77,96,0.9,6.5874999999999995,14.1,237.41666666666666,1011.0,22.0,5652.0,235.5
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-03,26.870833333333334,24.2,29.1,88.625,78,97,0.2,7.920833333333333,15.0,220.16666666666666,1010.0666666666666,12.166666666666666,5686.0,236.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-04,27.254166666666666,25.3,29.4,88.75,78,96,1.3,7.191666666666666,11.2,138.33333333333334,1009.8958333333334,39.458333333333336,5228.0,217.83333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-05,27.15833333333333,24.6,30.0,88.29166666666667,76,96,2.8,7.295833333333333,15.0,158.75,1008.8208333333333,23.416666666666668,5771.0,240.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-06,27.170833333333334,24.2,29.8,87.16666666666667,76,96,1.5,5.7875000000000005,10.0,206.45833333333334,1009.1166666666667,39.583333333333336,5495.0,228.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-07,27.666666666666668,25.5,29.8,87.66666666666667,78,96,1.0,7.491666666666667,13.9,193.125,1009.8249999999999,60.166666666666664,5293.0,220.54166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-08,28.28333333333333,26.0,31.2,86.25,73,96,0.6000000000000001,7.758333333333333,15.8,118.5,1008.9,60.375,5570.0,232.08333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-09,28.054166666666664,25.9,30.5,84.95833333333333,76,93,1.1,5.879166666666666,8.7,140.33333333333334,1008.4208333333332,77.95833333333333,4999.0,208.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-10,28.508333333333336,25.8,31.3,84.25,72,95,0.5,5.816666666666666,13.0,174.75,1008.4250000000001,82.91666666666667,5582.0,232.58333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-11,28.204166666666666,25.8,30.3,83.79166666666667,72,97,0.2,5.595833333333334,12.4,170.83333333333334,1008.4250000000001,67.0,5569.0,232.04166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-12,28.054166666666664,26.1,30.5,86.16666666666667,75,96,2.0,5.833333333333333,11.9,172.29166666666666,1008.8208333333333,44.375,5503.0,229.29166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-13,28.150000000000002,25.0,30.9,84.91666666666667,73,96,0.4,6.0,12.0,162.5,1009.7333333333332,70.79166666666667,5549.0,231.20833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-14,28.875,25.5,33.3,79.08333333333333,57,97,0.0,7.95,15.9,153.625,1009.975,39.375,5608.0,233.66666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-15,29.120833333333334,26.0,33.9,66.70833333333333,47,80,0.0,10.108333333333333,18.4,131.125,1009.5333333333333,2.0,5878.0,244.91666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-16,28.837500000000002,25.8,33.8,64.08333333333333,44,85,0.0,10.225,16.9,127.08333333333333,1009.35,34.291666666666664,5696.0,237.33333333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-17,28.995833333333334,26.5,33.4,62.0,47,75,0.0,10.9625,18.9,143.33333333333334,1009.1416666666668,13.625,5550.0,231.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-18,28.129166666666666,25.1,32.0,72.04166666666667,57,83,0.8,7.054166666666667,11.2,108.33333333333333,1008.9458333333333,90.5,4182.0,174.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-19,26.433333333333334,25.5,27.4,84.75,72,95,14.3,6.770833333333333,10.1,60.833333333333336,1010.3000000000001,100.0,1325.0,55.208333333333336
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-20,25.59583333333333,24.8,26.5,90.66666666666667,88,94,23.2,7.7375,10.7,38.333333333333336,1010.3249999999999,100.0,1441.0,60.041666666666664
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-21,26.370833333333334,24.5,30.0,85.20833333333333,68,93,18.4,8.4625,13.3,89.29166666666667,1008.6,89.125,3239.0,134.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-22,26.270833333333332,24.5,28.6,88.41666666666667,80,96,23.5,5.083333333333333,8.4,134.83333333333334,1007.3874999999999,97.95833333333333,3090.0,128.75
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-23,25.5625,24.3,27.3,90.75,82,94,62.199999999999996,5.054166666666666,11.8,158.04166666666666,1005.8416666666667,99.25,1884.0,78.5
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-24,27.037499999999998,24.7,29.6,85.95833333333333,74,95,7.1,6.104166666666667,9.6,90.25,1004.725,99.79166666666667,3371.0,140.45833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-25,26.854166666666668,25.1,28.4,79.54166666666667,68,90,6.199999999999999,14.1875,22.9,53.625,1003.5500000000001,99.79166666666667,1902.0,79.25
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-26,26.516666666666666,24.9,27.7,83.83333333333333,77,93,8.8,12.950000000000001,20.9,82.875,1005.0166666666668,99.95833333333333,1558.0,64.91666666666667
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-27,26.958333333333332,24.2,29.9,80.70833333333333,67,89,0.2,9.862499999999999,14.8,148.08333333333334,1007.8083333333334,90.66666666666667,3913.0,163.04166666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-28,26.8,24.2,29.3,83.45833333333333,70,95,2.9,6.179166666666667,12.7,174.83333333333334,1009.3874999999999,40.458333333333336,4738.0,197.41666666666666
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-29,27.233333333333334,24.5,30.5,83.95833333333333,72,94,0.0,6.1375,8.7,134.58333333333334,1009.9708333333333,29.625,5109.0,212.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-30,27.995833333333334,25.2,31.5,83.33333333333333,68,93,1.2,6.133333333333333,9.5,121.58333333333333,1009.1125000000001,42.75,5135.0,213.95833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-10-31,28.354166666666668,25.0,32.3,72.29166666666667,56,88,0.0,7.691666666666666,12.6,77.25,1007.8083333333334,31.625,4845.0,201.875
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-11-01,27.5,24.9,31.5,79.83333333333333,65,94,20.3,7.983333333333333,14.9,133.08333333333334,1007.3333333333334,68.04166666666667,4385.0,182.70833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-11-02,26.9375,24.3,30.3,82.33333333333333,62,93,0.2,8.179166666666667,14.8,138.95833333333334,1009.7833333333333,87.5,4265.0,177.70833333333334
"Vasai West, Mumbai - MPCB",19.38,72.8256,2019-11-03,26.837500000000002,24.2,29.6,84.16666666666667,72,94,0.1,6.829166666666667,11.7,177.75,1012.1875,46.958333333333336,5110.0,212.91666666666666
